utterance	output
Why is my transfer more expensive than I thought?	[IN:TRANSFER_FEE_CHARGED Why is my transfer more expensive than I thought?]
I lost my card. Can you help me?	[IN:LOST_OR_STOLEN_CARD I lost my card. Can you help me?]
Can I add a card back to the app?	[IN:CARD_LINKING Can I add a card back to the app?]
What does pending mean on a cash withdrawal?	[IN:PENDING_CASH_WITHDRAWAL What does pending mean on a cash withdrawal?]
How to access my virtual card	[IN:GETTING_VIRTUAL_CARD How to access my virtual card]
Can you make exchanges using the EUR?	[IN:FIAT_CURRENCY_SUPPORT Can you make exchanges using the EUR?]
What are the cards and currencies that you support?	[IN:SUPPORTED_CARDS_AND_CURRENCIES What are the cards and currencies that you support?]
My daughter need a card from this account. Is that possible?	[IN:GETTING_SPARE_CARD My daughter need a card from this account. Is that possible?]
I need to transfer funds from my other bank account into this bank account.	[IN:TRANSFER_INTO_ACCOUNT I need to transfer funds from my other bank account into this bank account.]
Can I open up an account for my child?	[IN:AGE_LIMIT Can I open up an account for my child?]
I made a transaction, but I made it to an account I didn't mean to make it to.	[IN:CANCEL_TRANSFER I made a transaction, but I made it to an account I didn't mean to make it to.]
how to get new card?	[IN:CONTACTLESS_NOT_WORKING how to get new card?]
I want to revert a transaction I did this morning	[IN:CANCEL_TRANSFER I want to revert a transaction I did this morning]
Why does it show that my transfer is still pending?	[IN:PENDING_TRANSFER Why does it show that my transfer is still pending?]
Yesterday I had my phone stolen.  Please advise what I should do.	[IN:LOST_OR_STOLEN_PHONE Yesterday I had my phone stolen.  Please advise what I should do.]
Can I change from AUD to GBP?	[IN:EXCHANGE_VIA_APP Can I change from AUD to GBP?]
I would like a physical card	[IN:ORDER_PHYSICAL_CARD I would like a physical card]
Is my transfer pending?	[IN:PENDING_TRANSFER Is my transfer pending?]
I think the exchange rate is wrong for my ATM withdrawal	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL I think the exchange rate is wrong for my ATM withdrawal]
I withdraw money abroad but I didn't get the right amount.	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL I withdraw money abroad but I didn't get the right amount.]
Is it possible to get a card when i'm not in the UK?	[IN:COUNTRY_SUPPORT Is it possible to get a card when i'm not in the UK?]
Can you tell me why the transfer isn't showing up on my account?	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER Can you tell me why the transfer isn't showing up on my account?]
Is it possible to have an item refunded?	[IN:REQUEST_REFUND Is it possible to have an item refunded?]
What is the age limit?	[IN:AGE_LIMIT What is the age limit?]
Is there anywhere I can't use my card?	[IN:CARD_ACCEPTANCE Is there anywhere I can't use my card?]
I want to have an item refunded can I do that?	[IN:REQUEST_REFUND I want to have an item refunded can I do that?]
The atm didn't give me all my cash	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED The atm didn't give me all my cash]
top up is still pending	[IN:PENDING_TOP_UP top up is still pending]
How long is the wait for a money transfer to show up?	[IN:PENDING_TRANSFER How long is the wait for a money transfer to show up?]
Are visa and mastercard accepted	[IN:VISA_OR_MASTERCARD Are visa and mastercard accepted]
What works for identity verification?	[IN:VERIFY_MY_IDENTITY What works for identity verification?]
Why wasn't my top-up accepted and where did that money go? At first it said it was confirmed but now I can't find it.	[IN:TOP_UP_REVERTED Why wasn't my top-up accepted and where did that money go? At first it said it was confirmed but now I can't find it.]
I thought I would have received my new card at this point.	[IN:CARD_ARRIVAL I thought I would have received my new card at this point.]
I have a transaction showing up multiple times.	[IN:TRANSACTION_CHARGED_TWICE I have a transaction showing up multiple times.]
Is it possible to get one the your cards in the EU?	[IN:COUNTRY_SUPPORT Is it possible to get one the your cards in the EU?]
Why won't my transfer go through?	[IN:FAILED_TRANSFER Why won't my transfer go through?]
If I add money with an international card, are there any fees?	[IN:TOP_UP_BY_CARD_CHARGE If I add money with an international card, are there any fees?]
Why isn't my cash deposit showing up in my account?	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT Why isn't my cash deposit showing up in my account?]
I checked my account today and saw that I was charged an extra pound that I did not spend.	[IN:EXTRA_CHARGE_ON_STATEMENT I checked my account today and saw that I was charged an extra pound that I did not spend.]
How fast can you fix an error in payment?  I made a payment in the wrong account yesterday and it needs to be adjusted by tomorrow for my rent.	[IN:CANCEL_TRANSFER How fast can you fix an error in payment?  I made a payment in the wrong account yesterday and it needs to be adjusted by tomorrow for my rent.]
I AM MISSING CASH FROM MY BANK ACCOUNT ACCORDING TO MY APP	[IN:CASH_WITHDRAWAL_NOT_RECOGNISED I AM MISSING CASH FROM MY BANK ACCOUNT ACCORDING TO MY APP]
I was removing a dollar amount from my account and now don't have access to my card.	[IN:CARD_SWALLOWED I was removing a dollar amount from my account and now don't have access to my card.]
why is a transfer to beneficiary not possible?	[IN:BENEFICIARY_NOT_ALLOWED why is a transfer to beneficiary not possible?]
Can I add funds directly from my Apple Watch?	[IN:APPLE_PAY_OR_GOOGLE_PAY Can I add funds directly from my Apple Watch?]
Please can you block the transaction I just sent from my account? It was a payment but I accidently typed in the wrong details and think it might have gone to the wrong place.	[IN:CANCEL_TRANSFER Please can you block the transaction I just sent from my account? It was a payment but I accidently typed in the wrong details and think it might have gone to the wrong place.]
Can you tell me how to locate my PIN?	[IN:GET_PHYSICAL_CARD Can you tell me how to locate my PIN?]
Could you please help me figure out why the seller has not received their money after I sent it.	[IN:PENDING_TRANSFER Could you please help me figure out why the seller has not received their money after I sent it.]
Dude I put money in the ATM last week but it ain't there! I need the money now figure this out!	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT Dude I put money in the ATM last week but it ain't there! I need the money now figure this out!]
What happens if my card payment is cancelled?	[IN:REVERTED_CARD_PAYMENT? What happens if my card payment is cancelled?]
Do I have a $1 extra fee on the statement?	[IN:EXTRA_CHARGE_ON_STATEMENT Do I have a $1 extra fee on the statement?]
Why isn't a refund showing on my statement?	[IN:REFUND_NOT_SHOWING_UP Why isn't a refund showing on my statement?]
Is it possible to hold money in different currencies?	[IN:FIAT_CURRENCY_SUPPORT Is it possible to hold money in different currencies?]
When will a cash withdrawal show up?	[IN:PENDING_CASH_WITHDRAWAL When will a cash withdrawal show up?]
I am having a slight problem with my American express in apple play, can you help me fix the problem with top up?	[IN:APPLE_PAY_OR_GOOGLE_PAY I am having a slight problem with my American express in apple play, can you help me fix the problem with top up?]
Has there been any activity on my card today?	[IN:LOST_OR_STOLEN_CARD Has there been any activity on my card today?]
I've tried many times to make a payment, but it's not going through.  What's wrong?	[IN:DECLINED_CARD_PAYMENT I've tried many times to make a payment, but it's not going through.  What's wrong?]
Will there be any extra fees if I exchange currencies?	[IN:EXCHANGE_CHARGE Will there be any extra fees if I exchange currencies?]
I can't use top up on Google Pay.	[IN:APPLE_PAY_OR_GOOGLE_PAY I can't use top up on Google Pay.]
Why hasn't my ID been verified?	[IN:UNABLE_TO_VERIFY_IDENTITY Why hasn't my ID been verified?]
To many charges on my card how do I go about fixing that?	[IN:TRANSACTION_CHARGED_TWICE To many charges on my card how do I go about fixing that?]
Are there directions to get a new passcode if I forgot mine?	[IN:PASSCODE_FORGOTTEN Are there directions to get a new passcode if I forgot mine?]
auto-top up option can be found where?	[IN:AUTOMATIC_TOP_UP auto-top up option can be found where?]
What about an auto top-up, is that a option?	[IN:AUTOMATIC_TOP_UP What about an auto top-up, is that a option?]
How can my new card be activated?	[IN:ACTIVATE_MY_CARD How can my new card be activated?]
Where is the top-up verification code located?	[IN:VERIFY_TOP_UP Where is the top-up verification code located?]
My phone is missing or stolen.	[IN:LOST_OR_STOLEN_PHONE My phone is missing or stolen.]
What does it mean when a payment is pending?	[IN:PENDING_CARD_PAYMENT What does it mean when a payment is pending?]
If my card is going to expire this month, do I need to order a new one?	[IN:CARD_ABOUT_TO_EXPIRE If my card is going to expire this month, do I need to order a new one?]
I thought crypto top up with something you offer. This is not working. The money has been deducted from my account. Can you find out what's going on?	[IN:TOP_UP_REVERTED I thought crypto top up with something you offer. This is not working. The money has been deducted from my account. Can you find out what's going on?]
What do I do if I already had a card with you guys?	[IN:CARD_LINKING What do I do if I already had a card with you guys?]
I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.	[IN:DECLINED_CASH_WITHDRAWAL I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.]
I only have a card from the US is that okay?	[IN:SUPPORTED_CARDS_AND_CURRENCIES I only have a card from the US is that okay?]
I believe my top up was reverted.	[IN:TOP_UP_REVERTED I believe my top up was reverted.]
What am I supposed to do if the funds haven't show up from a transfer completed this morning?	[IN:PENDING_TRANSFER What am I supposed to do if the funds haven't show up from a transfer completed this morning?]
There's a cash withdrawal that  didn't make that is showing up.	[IN:CASH_WITHDRAWAL_NOT_RECOGNISED There's a cash withdrawal that  didn't make that is showing up.]
How old does one need to be?	[IN:AGE_LIMIT How old does one need to be?]
Yesterday I topped up my card. Why didn't it complete as it still pending?	[IN:PENDING_TOP_UP Yesterday I topped up my card. Why didn't it complete as it still pending?]
I think something went wrong, I didn't get the right amount.	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED I think something went wrong, I didn't get the right amount.]
In regards to my card payment, the exchange rate is incorrect.	[IN:CARD_PAYMENT_WRONG_EXCHANGE_RATE In regards to my card payment, the exchange rate is incorrect.]
How do you top-up using cash?	[IN:TOP_UP_BY_CASH_OR_CHEQUE How do you top-up using cash?]
