utterance	output
what is the earliest flight going from san francisco to dallas on monday august nineteenth	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD earliest] flight going from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME dallas] on [SL:DEPART_DATE.DAY_NAME monday] [SL:DEPART_DATE.MONTH_NAME august] [SL:DEPART_DATE.DAY_NUMBER nineteenth]]
i would like to originate my flight in washington dc stop in denver with the destination city of san francisco	[IN:ATIS_FLIGHT i would like to originate my flight in [SL:FROMLOC.CITY_NAME washington] [SL:FROMLOC.STATE_CODE dc] stop in [SL:STOPLOC.CITY_NAME denver] with the destination city of [SL:TOLOC.CITY_NAME san francisco]]
what's the fare for delta flight 217 from dallas to san francisco	[IN:ATIS_AIRFARE what's the fare for [SL:AIRLINE_NAME delta] flight [SL:FLIGHT_NUMBER 217] from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME san francisco]]
what are the times that you have planes leaving from san francisco going to pittsburgh on july seventh	[IN:ATIS_FLIGHT_TIME what are the [SL:FLIGHT_TIME times] that you have planes leaving from [SL:FROMLOC.CITY_NAME san francisco] going to [SL:TOLOC.CITY_NAME pittsburgh] on [SL:DEPART_DATE.MONTH_NAME july] [SL:DEPART_DATE.DAY_NUMBER seventh]]
flights between new york and san jose	[IN:ATIS_FLIGHT flights between [SL:FROMLOC.CITY_NAME new york] and [SL:TOLOC.CITY_NAME san jose]]
show me all flights from new york to miami on a tuesday with round trip fare less than 932 dollars	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME new york] to [SL:TOLOC.CITY_NAME miami] on a [SL:DEPART_DATE.DAY_NAME tuesday] with [SL:ROUND_TRIP round trip] fare [SL:COST_RELATIVE less] than [SL:FARE_AMOUNT 932 dollars]]
what does fare code qo mean	[IN:ATIS_ABBREVIATION what does fare code [SL:FARE_BASIS_CODE qo] mean]
what are the flights available in the morning between boston and denver	[IN:ATIS_FLIGHT what are the flights available in the [SL:DEPART_TIME.PERIOD_OF_DAY morning] between [SL:FROMLOC.CITY_NAME boston] and [SL:TOLOC.CITY_NAME denver]]
what is the latest flight from washington dc to denver	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD latest] flight from [SL:FROMLOC.CITY_NAME washington] [SL:FROMLOC.STATE_CODE dc] to [SL:TOLOC.CITY_NAME denver]]
what does ground transportation look like in oakland	[IN:ATIS_GROUND_SERVICE what does ground transportation look like in [SL:CITY_NAME oakland]]
i would like a flight from baltimore to san francisco on twa with a stop in denver	[IN:ATIS_FLIGHT i would like a flight from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME san francisco] on [SL:AIRLINE_CODE twa] with a stop in [SL:STOPLOC.CITY_NAME denver]]
flight from denver to boston	[IN:ATIS_FLIGHT flight from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME boston]]
show me all nationair flights from toronto	[IN:ATIS_FLIGHT show me all [SL:AIRLINE_NAME nationair] flights from [SL:FROMLOC.CITY_NAME toronto]]
what is the abbreviation for canadian airlines international	[IN:ATIS_ABBREVIATION what is the abbreviation for [SL:AIRLINE_NAME canadian airlines international]]
list the flights from houston to st. paul	[IN:ATIS_FLIGHT list the flights from [SL:FROMLOC.CITY_NAME houston] to [SL:TOLOC.CITY_NAME st. paul]]
how much does it cost to fly from boston to atlanta	[IN:ATIS_AIRFARE how much does it cost to fly from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME atlanta]]
what airline is dl	[IN:ATIS_AIRLINE what airline is [SL:AIRLINE_CODE dl]]
i'd like a flight on united airlines from dallas to san francisco that leaves after 815 am	[IN:ATIS_FLIGHT i'd like a flight on [SL:AIRLINE_NAME united airlines] from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME san francisco] that leaves [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 815 am]]
what are the flight numbers of the flights which go from san francisco to washington via indianapolis	[IN:ATIS_FLIGHT_NO what are the flight numbers of the flights which go from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME washington] via [SL:STOPLOC.CITY_NAME indianapolis]]
looking for a flight from cleveland to dallas	[IN:ATIS_FLIGHT looking for a flight from [SL:FROMLOC.CITY_NAME cleveland] to [SL:TOLOC.CITY_NAME dallas]]
630 am flight on august twenty seventh from atlanta to dallas	[IN:ATIS_FLIGHT [SL:DEPART_TIME.TIME 630 am] flight on [SL:DEPART_DATE.MONTH_NAME august] [SL:DEPART_DATE.DAY_NUMBER twenty seventh] from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME dallas]]
flights between tampa and st. louis	[IN:ATIS_FLIGHT flights between [SL:FROMLOC.CITY_NAME tampa] and [SL:TOLOC.CITY_NAME st. louis]]
show me ground transportation in westchester county	[IN:ATIS_GROUND_SERVICE show me ground transportation in [SL:CITY_NAME westchester county]]
is there ground transportation from atlanta airport to downtown atlanta	[IN:ATIS_GROUND_SERVICE is there ground transportation from [SL:FROMLOC.AIRPORT_NAME [SL:TOLOC.CITY_NAME atlanta] airport] to downtown [SL:TOLOC.CITY_NAME atlanta]]
show me all the flights out of boston today	[IN:ATIS_FLIGHT show me all the flights out of [SL:FROMLOC.CITY_NAME boston] [SL:DEPART_DATE.TODAY_RELATIVE today]]
what type of aircraft leaves from boston to washington dc before 9 am	[IN:ATIS_AIRCRAFT what type of aircraft leaves from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME washington] [SL:TOLOC.STATE_CODE dc] [SL:DEPART_TIME.TIME_RELATIVE before] [SL:DEPART_TIME.TIME 9 am]]
i'd like to see flights from pittsburgh to atlanta	[IN:ATIS_FLIGHT i'd like to see flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME atlanta]]
i'd like a flight from st. petersburg to miami on that next thursday	[IN:ATIS_FLIGHT i'd like a flight from [SL:FROMLOC.CITY_NAME st. petersburg] to [SL:TOLOC.CITY_NAME miami] on that [SL:DEPART_DATE.DATE_RELATIVE next] [SL:DEPART_DATE.DAY_NAME thursday]]
give me the earliest flight tomorrow on northwest airlines from st. petersburg to milwaukee	[IN:ATIS_FLIGHT give me the [SL:FLIGHT_MOD earliest] flight [SL:DEPART_DATE.TODAY_RELATIVE tomorrow] on [SL:AIRLINE_NAME northwest airlines] from [SL:FROMLOC.CITY_NAME st. petersburg] to [SL:TOLOC.CITY_NAME milwaukee]]
what flights from atlanta to st. louis on tuesday arriving around 230 pm	[IN:ATIS_FLIGHT what flights from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME st. louis] on [SL:DEPART_DATE.DAY_NAME tuesday] arriving [SL:ARRIVE_TIME.TIME_RELATIVE around] [SL:ARRIVE_TIME.TIME 230 pm]]
what flights from detroit to st. petersburg	[IN:ATIS_FLIGHT what flights from [SL:FROMLOC.CITY_NAME detroit] to [SL:TOLOC.CITY_NAME st. petersburg]]
i need a flight from los angeles to pittsburgh on monday afternoon	[IN:ATIS_FLIGHT i need a flight from [SL:FROMLOC.CITY_NAME los angeles] to [SL:TOLOC.CITY_NAME pittsburgh] on [SL:DEPART_DATE.DAY_NAME monday] [SL:DEPART_TIME.PERIOD_OF_DAY afternoon]]
is there an early morning delta airlines flight between boston and washington	[IN:ATIS_FLIGHT is there an early [SL:DEPART_TIME.PERIOD_OF_DAY morning] [SL:AIRLINE_NAME delta airlines] flight between [SL:FROMLOC.CITY_NAME boston] and [SL:TOLOC.CITY_NAME washington]]
what airlines fly from toronto to san diego with a stopover in denver	[IN:ATIS_AIRLINE what airlines fly from [SL:FROMLOC.CITY_NAME toronto] to [SL:TOLOC.CITY_NAME san diego] with a stopover in [SL:STOPLOC.CITY_NAME denver]]
i need a flight from cincinnati to san jose leaving after 6 in the evening	[IN:ATIS_FLIGHT i need a flight from [SL:FROMLOC.CITY_NAME cincinnati] to [SL:TOLOC.CITY_NAME san jose] leaving [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 6] in the [SL:DEPART_TIME.PERIOD_OF_DAY evening]]
show me the one way flight from detroit to westchester county with the highest fare	[IN:ATIS_FLIGHT show me the [SL:ROUND_TRIP one way] flight from [SL:FROMLOC.CITY_NAME detroit] to [SL:TOLOC.CITY_NAME westchester county] with the [SL:COST_RELATIVE highest] fare]
is there a flight between oakland and boston with a stopover in dallas fort worth on twa	[IN:ATIS_FLIGHT is there a flight between [SL:FROMLOC.CITY_NAME oakland] and [SL:TOLOC.CITY_NAME boston] with a stopover in [SL:STOPLOC.CITY_NAME dallas fort worth] on [SL:AIRLINE_CODE twa]]
what kind of ground transportation is there in philadelphia	[IN:ATIS_GROUND_SERVICE what kind of ground transportation is there in [SL:CITY_NAME philadelphia]]
give me flights from pittsburgh to baltimore	[IN:ATIS_FLIGHT give me flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME baltimore]]
i'd like to fly from boston to baltimore	[IN:ATIS_FLIGHT i'd like to fly from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME baltimore]]
list all the flights that takeoff from general mitchell international	[IN:ATIS_FLIGHT list all the flights that takeoff from [SL:FROMLOC.AIRPORT_NAME general mitchell international]]
what is the first flight from atlanta to boston on thursday september fifth that leaves after 8 am	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD first] flight from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME boston] on [SL:DEPART_DATE.DAY_NAME thursday] [SL:DEPART_DATE.MONTH_NAME september] [SL:DEPART_DATE.DAY_NUMBER fifth] that leaves [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 8 am]]
hello i would like to plan a flight from boston to denver	[IN:ATIS_FLIGHT hello i would like to plan a flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver]]
give me all the flights from miami to chicago on american airlines	[IN:ATIS_FLIGHT give me all the flights from [SL:FROMLOC.CITY_NAME miami] to [SL:TOLOC.CITY_NAME chicago] on [SL:AIRLINE_NAME american airlines]]
atlanta ground transportation	[IN:ATIS_GROUND_SERVICE [SL:CITY_NAME atlanta] ground transportation]
show me the cheapest one way fares from san diego to miami	[IN:ATIS_AIRFARE show me the [SL:COST_RELATIVE cheapest] [SL:ROUND_TRIP one way] fares from [SL:FROMLOC.CITY_NAME san diego] to [SL:TOLOC.CITY_NAME miami]]
flights from baltimore to washington dc	[IN:ATIS_FLIGHT flights from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME washington] [SL:TOLOC.STATE_CODE dc]]
what is the earliest flight that has no stops from washington to san francisco on friday	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD earliest] flight that has [SL:FLIGHT_STOP no stops] from [SL:FROMLOC.CITY_NAME washington] to [SL:TOLOC.CITY_NAME san francisco] on [SL:DEPART_DATE.DAY_NAME friday]]
list all flights leaving denver on continental on sunday after 2134	[IN:ATIS_FLIGHT list all flights leaving [SL:FROMLOC.CITY_NAME denver] on [SL:AIRLINE_NAME continental] on [SL:DEPART_DATE.DAY_NAME sunday] [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 2134]]
i would like to fly from denver to pittsburgh and atlanta	[IN:ATIS_FLIGHT i would like to fly from [SL:FROMLOC.CITY_NAME denver] to pittsburgh and [SL:TOLOC.CITY_NAME atlanta]]
what is the least expensive flight from pittsburgh to atlanta leaving on october fifth	[IN:ATIS_FLIGHT what is the [SL:COST_RELATIVE least expensive] flight from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME atlanta] leaving on [SL:DEPART_DATE.MONTH_NAME october] [SL:DEPART_DATE.DAY_NUMBER fifth]]
please show me flights from philadelphia to baltimore between 10 am and 2 pm	[IN:ATIS_FLIGHT please show me flights from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME baltimore] between [SL:DEPART_TIME.START_TIME 10 am] and [SL:DEPART_TIME.END_TIME 2 pm]]
how much does flight ua 297 from denver to san francisco cost	[IN:ATIS_AIRFARE how much does flight [SL:AIRLINE_CODE ua] [SL:FLIGHT_NUMBER 297] from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME san francisco] cost]
show all flights from denver to san francisco	[IN:ATIS_FLIGHT show all flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME san francisco]]
on november twenty third what flights go from atlanta to denver on delta airlines	[IN:ATIS_FLIGHT on [SL:DEPART_DATE.MONTH_NAME november] [SL:DEPART_DATE.DAY_NUMBER twenty third] what flights go from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME denver] on [SL:AIRLINE_NAME delta airlines]]
what ground transportation is available in dallas tomorrow	[IN:ATIS_GROUND_SERVICE what ground transportation is available in [SL:CITY_NAME dallas] [SL:TODAY_RELATIVE tomorrow]]
am flights from atlanta to philadelphia	[IN:ATIS_FLIGHT [SL:DEPART_TIME.PERIOD_OF_DAY am] flights from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME philadelphia]]
what does the fare code y mean	[IN:ATIS_ABBREVIATION what does the fare code [SL:FARE_BASIS_CODE y] mean]
what american airlines flights depart milwaukee for phoenix on saturday or sunday	[IN:ATIS_FLIGHT what [SL:AIRLINE_NAME american airlines] flights depart [SL:FROMLOC.CITY_NAME milwaukee] f[SL:OR or] [SL:TOLOC.CITY_NAME phoenix] on saturday [SL:OR or] [SL:DEPART_DATE.DAY_NAME sunday]]
which flights depart burbank after noon and arrive in denver by 6 pm	[IN:ATIS_FLIGHT which flights depart [SL:FROMLOC.CITY_NAME burbank] [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME noon] and arrive in [SL:TOLOC.CITY_NAME denver] [SL:ARRIVE_TIME.TIME_RELATIVE by] [SL:ARRIVE_TIME.TIME 6 pm]]
show me the flights before 11 am on august second from boston to denver on delta	[IN:ATIS_FLIGHT show me the flights [SL:DEPART_TIME.TIME_RELATIVE before] [SL:DEPART_TIME.TIME 11 am] on [SL:DEPART_DATE.MONTH_NAME august] [SL:DEPART_DATE.DAY_NUMBER second] from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver] on [SL:AIRLINE_NAME delta]]
give me flights from san francisco to boston on thursday afternoon	[IN:ATIS_FLIGHT give me flights from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME boston] on [SL:DEPART_DATE.DAY_NAME thursday] [SL:DEPART_TIME.PERIOD_OF_DAY afternoon]]
what is the cost of limousine service at logan airport	[IN:ATIS_GROUND_FARE what is the cost of [SL:TRANSPORT_TYPE limousine] service at [SL:AIRPORT_NAME logan airport]]
information on round trip flights from pittsburgh to san francisco first class	[IN:ATIS_FLIGHT information on [SL:ROUND_TRIP round trip] flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME san francisco] [SL:CLASS_TYPE first class]]
explain the restriction ap 57	[IN:ATIS_ABBREVIATION explain the restriction [SL:RESTRICTION_CODE ap 57]]
i would like a flight leaving from boston arriving in san francisco with a stopover in atlanta	[IN:ATIS_FLIGHT i would like a flight leaving from [SL:FROMLOC.CITY_NAME boston] arriving in [SL:TOLOC.CITY_NAME san francisco] with a stopover in [SL:STOPLOC.CITY_NAME atlanta]]
what is airline ff	[IN:ATIS_AIRLINE what is airline [SL:AIRLINE_CODE ff]]
is there ground transportation from the airport to downtown phoenix	[IN:ATIS_GROUND_SERVICE is there ground transportation from the airport to downtown [SL:TOLOC.CITY_NAME phoenix]]
does flight dl 323 dl 229 from boston to denver stop in philadelphia	[IN:ATIS_FLIGHT does flight [SL:AIRLINE_CODE dl] 323 [SL:AIRLINE_CODE dl] [SL:FLIGHT_NUMBER 229] from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver] stop in [SL:STOPLOC.CITY_NAME philadelphia]]
i'd like to fly from tampa to montreal	[IN:ATIS_FLIGHT i'd like to fly from [SL:FROMLOC.CITY_NAME tampa] to [SL:TOLOC.CITY_NAME montreal]]
show me us air fares for next sunday from miami to cleveland	[IN:ATIS_AIRFARE show me [SL:AIRLINE_NAME us air] fares for [SL:DEPART_DATE.DATE_RELATIVE next] [SL:DEPART_DATE.DAY_NAME sunday] from [SL:FROMLOC.CITY_NAME miami] to [SL:TOLOC.CITY_NAME cleveland]]
show me the flights from san francisco to dallas	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME dallas]]
i would like the flight from atlanta to denver that has the cheapest one way fare	[IN:ATIS_FLIGHT i would like the flight from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME denver] that has the [SL:COST_RELATIVE cheapest] [SL:ROUND_TRIP one way] fare]
is there a flight from charlotte to newark on tuesday evening	[IN:ATIS_FLIGHT is there a flight from [SL:FROMLOC.CITY_NAME charlotte] to [SL:TOLOC.CITY_NAME newark] on [SL:DEPART_DATE.DAY_NAME tuesday] [SL:DEPART_TIME.PERIOD_OF_DAY evening]]
how many people fly on a turboprop	[IN:ATIS_CAPACITY how many people fly on a turboprop]
i need a return flight from chicago to kansas city leaving chicago around 7 in the evening next thursday	[IN:ATIS_FLIGHT i need a return flight from [SL:FROMLOC.CITY_NAME chicago] to [SL:TOLOC.CITY_NAME kansas city] leaving [SL:FROMLOC.CITY_NAME chicago] [SL:DEPART_TIME.TIME_RELATIVE around] [SL:DEPART_TIME.TIME 7] in the [SL:DEPART_TIME.PERIOD_OF_DAY evening] [SL:DEPART_DATE.DATE_RELATIVE next] [SL:DEPART_DATE.DAY_NAME thursday]]
what economy flights are available from dallas to baltimore on december seventeenth	[IN:ATIS_FLIGHT what [SL:ECONOMY economy] flights are available from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME baltimore] on [SL:DEPART_DATE.MONTH_NAME december] [SL:DEPART_DATE.DAY_NUMBER seventeenth]]
what does the fare code f and fn mean	[IN:ATIS_ABBREVIATION what does the [SL:FARE_BASIS_CODE f]are code [SL:FARE_BASIS_CODE f] and [SL:FARE_BASIS_CODE f]n mean]
how do i get to philadelphia downtown from the airport	[IN:ATIS_GROUND_SERVICE how do i get to [SL:TOLOC.CITY_NAME philadelphia] downtown from the airport]
could you find me a flight from boston to san francisco that stops in denver	[IN:ATIS_FLIGHT could you find me a flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco] that stops in [SL:STOPLOC.CITY_NAME denver]]
what ground transportation is there in denver	[IN:ATIS_GROUND_SERVICE what ground transportation is there in [SL:CITY_NAME denver]]
fare code y what does that mean	[IN:ATIS_ABBREVIATION fare code [SL:FARE_BASIS_CODE y] what does that mean]
which flight is a one way fare at 329 dollars from denver to pittsburgh	[IN:ATIS_FLIGHT which flight is a [SL:ROUND_TRIP one way] fare at [SL:FARE_AMOUNT 329 dollars] from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME pittsburgh]]
i am also interested in a flight that runs from st. louis to las vegas	[IN:ATIS_FLIGHT i am also interested in a flight that runs from [SL:FROMLOC.CITY_NAME st. louis] to [SL:TOLOC.CITY_NAME las vegas]]
show me the evening flights from philadelphia to baltimore	[IN:ATIS_FLIGHT show me the [SL:DEPART_TIME.PERIOD_OF_DAY evening] flights from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME baltimore]]
what kind of aircraft is used on a flight from cleveland to dallas	[IN:ATIS_AIRCRAFT what kind of aircraft is used on a flight from [SL:FROMLOC.CITY_NAME cleveland] to [SL:TOLOC.CITY_NAME dallas]]
i need a nonstop flight from atlanta to baltimore arriving between 5 pm and 730 pm	[IN:ATIS_FLIGHT i need a [SL:FLIGHT_STOP nonstop] flight from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME baltimore] arriving between [SL:ARRIVE_TIME.START_TIME 5 pm] and [SL:ARRIVE_TIME.END_TIME 730 pm]]
what does fare code y mean	[IN:ATIS_ABBREVIATION what does fare code [SL:FARE_BASIS_CODE y] mean]
what flights go from boston to atlanta next tuesday	[IN:ATIS_FLIGHT what flights go from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME atlanta] [SL:DEPART_DATE.DATE_RELATIVE next] [SL:DEPART_DATE.DAY_NAME tuesday]]
