utterance	output
刘林面怎么做啊？	[IN:QUERY 刘林[SL:INGREDIENT 面]怎么做啊？]
放首歌给我听吧	[IN:PLAY 放首歌给我听吧]
煲鸡汤。	[IN:QUERY [SL:DISHNAME 煲鸡汤]。]
中央四频道火箭兜风	[IN:QUERY [SL:TVCHANNEL 中央四频道][SL:NAME 火箭兜风]]
江苏教育台	[IN:PLAY [SL:NAME 江苏教育台]]
可以帮买火车票吗	[IN:QUERY 可以帮买火车票吗]
星光做西红柿炒鸡蛋呢！	[IN:QUERY 星光做[SL:DISHNAME 西红柿炒鸡蛋]呢！]
帮我打电话给港铁轮	[IN:DIAL 帮我打电话给[SL:NAME 港铁轮]]
读书频道上个星期五有播放新闻联播吗	[IN:QUERY [SL:TVCHANNEL 读书频道][SL:DATETIME_DATE 上个星期五]有播放[SL:NAME 新闻联播]吗]
把吴琪的电话号码发给妈咪	[IN:SENDCONTACTS 把[SL:NAME 吴琪]的电话号码发给[SL:RECEIVER 妈咪]]
来首山口。	[IN:QUERY 来首[SL:NAME 山口]。]
搜索娱乐新闻。	[IN:PLAY 搜索[SL:CATEGORY 娱乐]新闻。]
济南到重庆的航班。	[IN:QUERY [SL:STARTLOC_CITY 济南]到[SL:ENDLOC_CITY 重庆]的航班。]
蒜茄子怎么做？	[IN:QUERY [SL:DISHNAME 蒜茄子]怎么做？]
大闸蟹的做法。	[IN:QUERY [SL:DISHNAME 大闸蟹]的做法。]
打电话给小女儿	[IN:DIAL 打电话给[SL:NAME 小女儿]]
安徽合力股票	[IN:QUERY [SL:NAME 安徽合力]股票]
说一首唐诗吧！	[IN:QUERY 说一首[SL:DYNASTY 唐]诗吧！]
发条短信给张亚东	[IN:SEND 发条短信给[SL:NAME 张亚东]]
现在温度几度	[IN:QUERY 现在温度几度]
合肥的大润发在哪	[IN:POSITION [SL:LOCATION_CITY 合肥]的[SL:LOCATION_POI 大润发]在哪]
进你的官网	[IN:OPEN 进[SL:NAME 你的官网]]
2013年的警匪电视剧	[IN:QUERY [SL:DATETIME_DATE 2013年]的[SL:TAG 警匪][SL:CATEGORY 电视剧]]
发短信呢	[IN:SEND 发短信呢]
朗读咏雪	[IN:QUERY 朗读[SL:NAME 咏雪]]
晚安的英语	[IN:TRANSLATION [SL:CONTENT 晚安]的[SL:TARGET 英语]]
激动	[IN:OPEN [SL:NAME 激动]]
关于钓鱼岛的新闻进展	[IN:PLAY 关于[SL:KEYWORD 钓鱼岛]的新闻进展]
今天上证指数是几点	[IN:QUERY 今天[SL:NAME 上证指数]是几点]
给徐茶叶发短信	[IN:SEND 给[SL:NAME 徐茶叶]发短信]
今天惠州新闻。	[IN:PLAY [SL:DATETIME_DATE 今天][SL:LOCATION_CITY 惠州]新闻。]
松江钢材城在哪里	[IN:POSITION [SL:LOCATION_POI 松江钢材城]在哪里]
把uc打开啊	[IN:LAUNCH 把[SL:NAME uc]打开啊]
帮我开捕鱼达人	[IN:LAUNCH 帮我开[SL:NAME 捕鱼达人]]
给我背个李白的诗。	[IN:QUERY 给我背个[SL:AUTHOR 李白]的诗。]
秋葵怎么做？	[IN:QUERY [SL:INGREDIENT 秋葵]怎么做？]
打电话	[IN:DIAL 打电话]
发送短信给陈群	[IN:SEND 发送短信给[SL:NAME 陈群]]
帮我订明天早晨的机票	[IN:QUERY 帮我订[SL:STARTDATE_DATE 明天][SL:STARTDATE_TIME 早晨]的机票]
呼叫浦蒲	[IN:DIAL 呼叫[SL:NAME 浦蒲]]
庞军军英语怎么说	[IN:TRANSLATION [SL:CONTENT 庞军军][SL:TARGET 英语]怎么说]
鱼香肉丝肉怎么做？	[IN:QUERY [SL:DISHNAME 鱼香肉丝]肉怎么做？]
海虾的做法。	[IN:QUERY [SL:INGREDIENT 海虾]的做法。]
电影搜索啊！	[IN:QUERY 电影搜索啊！]
美国电影破碎之城	[IN:QUERY [SL:AREA 美国][SL:CATEGORY 电影][SL:NAME 破碎之城]]
帮我查一下赣州到厦门的汽车。	[IN:QUERY 帮我查一下[SL:SRC 赣州]到[SL:DEST 厦门]的汽车。]
中超赛事预告，啊！	[IN:QUERY [SL:CATEGORY 中超]赛事[SL:TYPE 预告]，啊！]
做苹果麦片粥需要哪写材料？	[IN:QUERY 做[SL:DISHNAME 苹果麦片粥]需要哪写材料？]
明天什么节目啊？	[IN:QUERY [SL:DATETIME_DATE 明天]什么[SL:CATEGORY 节目]啊？]
唐代诗人李白。	[IN:QUERY [SL:DYNASTY 唐]代诗人[SL:AUTHOR 李白]。]
到安徽芜湖怎么走	[IN:ROUTE 到[SL:ENDLOC_PROVINCE 安徽][SL:ENDLOC_CITY 芜湖]怎么走]
翻译李淼	[IN:TRANSLATION 翻译[SL:CONTENT 李淼]]
给我念首古诗。	[IN:DEFAULT 给我念首古诗。]
我想转发这封邮件	[IN:FORWARD 我想转发这封邮件]
百度浏览器打开	[IN:LAUNCH [SL:NAME 百度浏览器]打开]
猪舌头怎么做比较啊子？	[IN:QUERY [SL:INGREDIENT 猪舌头]怎么做比较啊子？]
给我来首诗。	[IN:DEFAULT 给我来首诗。]
九江到景德镇的汽车。	[IN:QUERY [SL:SRC 九江]到[SL:DEST 景德镇]的汽车。]
帮我出一个灯谜。	[IN:QUERY 帮我出一个[SL:CATEGORY 灯谜]。]
偏头痛怎么治？	[IN:QUERY [SL:KEYWORD 偏头痛]怎么治？]
萝卜炖排骨汤怎么做？	[IN:QUERY [SL:DISHNAME 萝卜炖排骨汤]怎么做？]
帮我查一下广州到深圳的火车	[IN:QUERY 帮我查一下[SL:STARTLOC_CITY 广州]到[SL:ENDLOC_CITY 深圳]的火车]
土豆粉怎么做好吃？	[IN:QUERY [SL:INGREDIENT 土豆粉]怎么做好吃？]
我想了解地产板块股票现在怎么样	[IN:QUERY 我想了解[SL:NAME 地产板块]股票现在怎么样]
最新的热门电影是什么呀？	[IN:QUERY 最新的热门电影是什么呀？]
给李慧发个短信说我要回家	[IN:SEND 给[SL:NAME 李慧]发个短信说[SL:CONTENT 我要回家]]
导航到奉贤	[IN:ROUTE 导航到[SL:ENDLOC_AREA 奉贤]]
你真笨，是四喜丸子怎么做了。	[IN:QUERY 你真笨，是[SL:DISHNAME 四喜丸子]怎么做了。]
帮我查一下洛阳到赣州的火车	[IN:QUERY 帮我查一下[SL:STARTLOC_CITY 洛阳]到[SL:ENDLOC_CITY 赣州]的火车]
播放最近新闻。	[IN:PLAY 播放[SL:DATETIME_DATE 最近]新闻。]
我要看现代言情小说	[IN:QUERY 我要看[SL:CATEGORY 现代言情]小说]
查找张伟军	[IN:QUERY 查找[SL:NAME 张伟军]]
给严巧发短信	[IN:SEND 给[SL:NAME 严巧]发短信]
朗诵诗词。	[IN:DEFAULT 朗诵诗词。]
零七播报新闻。	[IN:PLAY 零七播报新闻。]
我不明白用英文怎么讲	[IN:TRANSLATION [SL:CONTENT 我不明白]用[SL:TARGET 英文]怎么讲]
泰山石油股票	[IN:QUERY [SL:NAME 泰山石油]股票]
帮我查一下温州到汉中的汽车。	[IN:QUERY 帮我查一下[SL:SRC 温州]到[SL:DEST 汉中]的汽车。]
发短信给王勋连说我很好	[IN:SEND 发短信给[SL:NAME 王勋连]说[SL:CONTENT 我很好]]
中央一一台有什么节目吗	[IN:QUERY [SL:TVCHANNEL 中央一一台]有什么节目吗]
打一个灯谜啊，你。	[IN:QUERY 打一个[SL:CATEGORY 灯谜]啊，你。]
很高兴认识你英语怎么说啊	[IN:TRANSLATION [SL:CONTENT 很高兴认识你][SL:TARGET 英语]怎么说啊]
回看烽火佳人回看安徽卫视烽火佳人	[IN:LOOK_BACK 回看[SL:NAME 烽火佳人]回看[SL:TVCHANNEL 安徽卫视][SL:NAME 烽火佳人]]
把莫若的电话号码发送给反面教材	[IN:SENDCONTACTS 把[SL:NAME 莫若]的电话号码发送给[SL:RECEIVER 反面教材]]
中国制用英文怎么说	[IN:TRANSLATION [SL:CONTENT 中国制]用[SL:TARGET 英文]怎么说]
腐乳肉怎么做？	[IN:QUERY [SL:DISHNAME 腐乳肉]怎么做？]
什么时候有西游记呢？	[IN:QUERY 什么时候有[SL:NAME 西游记]呢？]
念个唐诗给我听。	[IN:QUERY 念个[SL:DYNASTY 唐]诗给我听。]
放首陈奕迅的十年	[IN:PLAY 放首[SL:ARTIST 陈奕迅]的[SL:SONG 十年]]
爱笑会议室什么时候播放	[IN:QUERY [SL:NAME 爱笑会议室]什么时候播放]
热门电影有哪些啊？	[IN:QUERY 热门电影有哪些啊？]
讯飞科技股票价格	[IN:QUERY [SL:NAME 讯飞科技]股票价格]
赵柏田鸡怎么做啊？	[IN:QUERY 赵柏[SL:INGREDIENT 田鸡]怎么做啊？]
明天到佛山的航班	[IN:QUERY [SL:STARTDATE_DATE 明天]到[SL:ENDLOC_CITY 佛山]的航班]
臭豆腐怎么做啊？	[IN:QUERY [SL:DISHNAME 臭豆腐]怎么做啊？]
到贵阳的航班。	[IN:QUERY 到[SL:ENDLOC_CITY 贵阳]的航班。]
放首歌听一下你好	[IN:PLAY 放首歌听一下你好]
CCTV7军事农业	[IN:PLAY [SL:NAME CCTV7军事农业]]
我想听重庆新闻。	[IN:PLAY 我想听[SL:LOCATION_CITY 重庆]新闻。]
广州恒大的赛程。	[IN:QUERY [SL:NAME 广州恒大]的赛程。]
我想听周杰伦的菊花台	[IN:PLAY 我想听[SL:ARTIST 周杰伦]的[SL:SONG 菊花台]]
中国建设银行的行情	[IN:QUERY 中国[SL:NAME 建设银行]的行情]
薛平贵与王宝钏	[IN:QUERY [SL:NAME 薛平贵与王宝钏]]
从从合肥到北京的航班	[IN:QUERY 从从[SL:STARTLOC_CITY 合肥]到[SL:ENDLOC_CITY 北京]的航班]
帮我写一条新邮件	[IN:CREATE 帮我写一条新邮件]
网上最火的小说有哪些	[IN:QUERY 网上[SL:POPULARITY 最火]的小说有哪些]
查询中信国安的股票	[IN:QUERY 查询[SL:NAME 中信国安]的股票]
怎么做鱼呢？	[IN:QUERY 怎么做[SL:INGREDIENT 鱼]呢？]
时间的英文怎么讲	[IN:TRANSLATION [SL:CONTENT 时间]的[SL:TARGET 英文]怎么讲]
来一首剑侠情缘	[IN:PLAY 来一首[SL:SONG 剑侠情缘]]
童子鸡的做法。	[IN:QUERY [SL:INGREDIENT 童子鸡]的做法。]
发信息给健美	[IN:SEND 发信息给[SL:NAME 健美]]
银耳莲子粥怎么做	[IN:QUERY [SL:DISHNAME 银耳莲子粥]怎么做]
发短信给王小露的	[IN:SEND 发短信给[SL:NAME 王小露]的]
帮我发邮件给婷婷	[IN:SEND 帮我发邮件给[SL:NAME 婷婷]]
上海到北京怎么走	[IN:ROUTE [SL:STARTLOC_CITY 上海]到[SL:ENDLOC_CITY 北京]怎么走]
现在有什么好的电视剧。	[IN:QUERY [SL:DATETIME_TIME 现在]有什么好的[SL:CATEGORY 电视剧]。]
搜索烤饼的做法。	[IN:QUERY 搜索[SL:INGREDIENT 烤饼]的做法。]
我想听水墨丹青这首歌	[IN:PLAY 我想听[SL:SONG 水墨丹青]这首歌]
腊鱼头怎么做？	[IN:QUERY [SL:DISHNAME 腊鱼头]怎么做？]
胡萝卜怎么炒好吃？	[IN:QUERY [SL:INGREDIENT 胡萝卜]怎么炒好吃？]
多想听新闻，哦。	[IN:PLAY 多想听新闻，哦。]
我喜欢亚楠用英语怎么说	[IN:TRANSLATION [SL:CONTENT 我喜欢亚楠]用[SL:TARGET 英语]怎么说]
翻译牛	[IN:TRANSLATION 翻译[SL:CONTENT 牛]]
麻烦您能否帮我调频97.1汉中音乐广播电台	[IN:LAUNCH 麻烦您能否帮我调频[SL:CODE 97.1][SL:NAME 汉中音乐广播电台]]
电视台在播什么节目	[IN:QUERY 电视台在播什么节目]
鼻息肉	[IN:QUERY [SL:KEYWORD 鼻息肉]]
15号的我愿意	[IN:QUERY [SL:DATETIME_DATE 15号]的[SL:NAME 我愿意]]
姜堰到南京的火车	[IN:QUERY [SL:STARTLOC_AREA 姜堰]到[SL:ENDLOC_CITY 南京]的火车]
来一首李白的诗。	[IN:QUERY 来一首[SL:AUTHOR 李白]的诗。]
今天晚上有没有中国好声音呢？	[IN:QUERY [SL:DATETIME_DATE 今天][SL:DATETIME_TIME 晚上]有没有[SL:NAME 中国好声音]呢？]
脆瓜。	[IN:QUERY [SL:DISHNAME 脆瓜]。]
类风湿怎么治？	[IN:QUERY [SL:KEYWORD 类风湿]怎么治？]
去枣庄的火车	[IN:QUERY 去[SL:ENDLOC_CITY 枣庄]的火车]
我要听流行歌曲	[IN:PLAY 我要听[SL:CATEGORY 流行]歌曲]
麻辣豆腐怎么做啊？	[IN:QUERY [SL:DISHNAME 麻辣豆腐]怎么做啊？]
搜索京东商城	[IN:QUERY 搜索[SL:NAME 京东商城]]
爱情公约	[IN:QUERY [SL:NAME 爱情公约]]
我要上中学学科网	[IN:OPEN 我要上[SL:NAME 中学学科网]]
高清江苏	[IN:PLAY [SL:RESOLUTION 高清][SL:NAME 江苏]]
明天去徐州的航班	[IN:QUERY [SL:STARTDATE_DATE 明天]去[SL:ENDLOC_CITY 徐州]的航班]
给栾佳佳发短信说回到济南了	[IN:SEND 给[SL:NAME 栾佳佳]发短信说[SL:CONTENT 回到济南了]]
怎么做水煮鱼店？	[IN:QUERY 怎么做[SL:DISHNAME 水煮鱼]店？]
张艺谋的甄嬛传	[IN:QUERY [SL:ARTIST 张艺谋]的[SL:NAME 甄嬛传]]
打电话给郑艺红	[IN:DIAL 打电话给[SL:NAME 郑艺红]]
帮我查一下江西铜业股票	[IN:QUERY 帮我查一下[SL:NAME 江西铜业]股票]
花格等蛋的做法。	[IN:QUERY 花格等[SL:INGREDIENT 蛋]的做法。]
来一首，灵岩。	[IN:QUERY 来一首，[SL:NAME 灵岩]。]
艾莱冈给我点新闻。	[IN:PLAY 艾莱冈给我点新闻。]
鱼香肉丝的做法啊！	[IN:QUERY [SL:DISHNAME 鱼香肉丝]的做法啊！]
给我讲个长篇小说。	[IN:QUERY 给我讲个长篇小说。]
背诵悯农。	[IN:QUERY 背诵[SL:NAME 悯农]。]
我要给陈永信息	[IN:SEND 我要给[SL:NAME 陈永]信息]
热血动漫	[IN:QUERY [SL:TAG 热血][SL:CATEGORY 动漫]]
我要听李白的诗。	[IN:QUERY 我要听[SL:AUTHOR 李白]的诗。]
通宝能源股票	[IN:QUERY [SL:NAME 通宝能源]股票]
鸡爪怎么炒？	[IN:QUERY [SL:INGREDIENT 鸡爪]怎么炒？]
高清中央电视台电影频道	[IN:PLAY [SL:RESOLUTION 高清][SL:NAME 中央电视台电影频道]]
孜然排骨怎么做？	[IN:QUERY [SL:DISHNAME 孜然排骨]怎么做？]
鸡蛋怎么做？	[IN:QUERY [SL:INGREDIENT 鸡蛋]怎么做？]
我要当八路军	[IN:QUERY [SL:NAME 我要当八路军]]
来一个字谜，二。	[IN:QUERY 来一个[SL:CATEGORY 字谜]，二。]
的，酸菜鱼怎么做？怎么？	[IN:QUERY 的，[SL:DISHNAME 酸菜鱼]怎么做？怎么？]
翻译我今天要去打网球	[IN:TRANSLATION 翻译[SL:CONTENT 我今天要去打网球]]
培根金针菇怎么做？	[IN:QUERY [SL:DISHNAME 培根金针菇]怎么做？]
打开节目搜索	[IN:QUERY 打开[SL:CATEGORY 节目]搜索]
智慧树	[IN:QUERY [SL:NAME 智慧树]]
我要看下中央六套	[IN:PLAY 我要看下[SL:NAME 中央六套]]
哦来一首青花瓷	[IN:PLAY 哦来一首[SL:SONG 青花瓷]]
哦来一首传奇	[IN:PLAY 哦来一首[SL:SONG 传奇]]
查寻来宾到柳州的火车	[IN:QUERY 查寻[SL:STARTLOC_CITY 来宾]到[SL:ENDLOC_CITY 柳州]的火车]
钛备份	[IN:LAUNCH [SL:NAME 钛备份]]
帮我查下上海到合肥的火车	[IN:QUERY 帮我查下[SL:STARTLOC_CITY 上海]到[SL:ENDLOC_CITY 合肥]的火车]
发短信方钰玲	[IN:SEND 发短信[SL:NAME 方钰玲]]
帮我查一下赣州到杭州的火车票	[IN:QUERY 帮我查一下[SL:STARTLOC_CITY 赣州]到[SL:ENDLOC_CITY 杭州]的火车票]
给我放一首最炫民族风。	[IN:PLAY 给我放一首[SL:SONG 最炫民族风]。]
教我做馒头。	[IN:QUERY 教我做[SL:DISHNAME 馒头]。]
搜索古诗绝句。	[IN:QUERY 搜索古诗[SL:NAME 绝句]。]
嗯咯鸡爪怎么做的。	[IN:QUERY 嗯咯[SL:INGREDIENT 鸡爪]怎么做的。]
北京二台高清	[IN:PLAY [SL:NAME 北京二台][SL:RESOLUTION 高清]]
八月十九号到成都的航班	[IN:QUERY [SL:STARTDATE_DATE 八月十九号]到[SL:ENDLOC_CITY 成都]的航班]
给石荣福发短信	[IN:SEND 给[SL:NAME 石荣福]发短信]
安阳到郑州的火车	[IN:QUERY [SL:STARTLOC_CITY 安阳]到[SL:ENDLOC_CITY 郑州]的火车]
如何治疗颈椎病。	[IN:QUERY 如何治疗[SL:KEYWORD 颈椎病]。]
打开互联网啦	[IN:OPEN 打开互联网啦]
不懂饭的做法。	[IN:QUERY 不懂[SL:DISHNAME 饭]的做法。]
李白的将进酒。	[IN:QUERY [SL:AUTHOR 李白]的[SL:NAME 将进酒]。]
老马的电话是多少	[IN:QUERY [SL:NAME 老马]的电话是多少]
橙子的英文怎么说	[IN:TRANSLATION [SL:CONTENT 橙子]的[SL:TARGET 英文]怎么说]
南京到厦门的火车票	[IN:QUERY [SL:STARTLOC_CITY 南京]到[SL:ENDLOC_CITY 厦门]的火车票]
帮我找一找龙门飞甲	[IN:QUERY 帮我找一找[SL:NAME 龙门飞甲]]
美国电影敢死队二	[IN:QUERY [SL:AREA 美国][SL:CATEGORY 电影][SL:NAME 敢死队二]]
可不中央五套明天的节目单	[IN:QUERY 可不[SL:TVCHANNEL 中央五套][SL:DATETIME_DATE 明天]的节目单]
播放黑猫警长。	[IN:PLAY 播放[SL:SONG 黑猫警长]。]
导航到石化小学	[IN:ROUTE 导航到[SL:ENDLOC_POI 石化小学]]
讲一个谜语，啊，你，哦。	[IN:QUERY 讲一个[SL:CATEGORY 谜语]，啊，你，哦。]
五用英语怎么说	[IN:TRANSLATION [SL:CONTENT 五]用[SL:TARGET 英语]怎么说]
请帮我打开uc	[IN:LAUNCH 请帮我打开[SL:NAME uc]]
我要听新闻，给我数。	[IN:PLAY 我要听新闻，给我数。]
播放非诚勿扰	[IN:QUERY 播放[SL:NAME 非诚勿扰]]
把李文鼎的号码发给谢服全	[IN:SENDCONTACTS 把[SL:NAME 李文鼎]的号码发给[SL:RECEIVER 谢服全]]
把李志强的号码发给贾洪鉴	[IN:SENDCONTACTS 把[SL:NAME 李志强]的号码发给[SL:RECEIVER 贾洪鉴]]
你好丑用英文怎么说	[IN:TRANSLATION [SL:CONTENT 你好丑]用[SL:TARGET 英文]怎么说]
做红烧肉怎么做？	[IN:QUERY 做[SL:DISHNAME 红烧肉]怎么做？]
查查什么时候放百变大咖秀	[IN:QUERY 查查什么时候放[SL:NAME 百变大咖秀]]
查询东吴证券的股票	[IN:QUERY 查询[SL:NAME 东吴证券]的股票]
潍坊到北京机票明天的	[IN:QUERY [SL:STARTLOC_CITY 潍坊]到[SL:ENDLOC_CITY 北京]机票[SL:STARTDATE_DATE 明天]的]
怎么治疗牛皮癣	[IN:QUERY 怎么治疗[SL:KEYWORD 牛皮癣]]
高清深圳台	[IN:PLAY [SL:RESOLUTION 高清][SL:NAME 深圳台]]
从温州到西安的汽车。	[IN:QUERY 从[SL:SRC 温州]到[SL:DEST 西安]的汽车。]
环球旅游明天有演我爱饭米粒	[IN:QUERY [SL:TVCHANNEL 环球旅游][SL:DATETIME_DATE 明天]有演[SL:NAME 我爱饭米粒]]
我要点新闻。	[IN:PLAY 我要点新闻。]
看看有什么好新闻	[IN:PLAY 看看有什么好新闻]
到郑州火车站	[IN:ROUTE 到[SL:ENDLOC_CITY 郑州][SL:ENDLOC_POI 火车站]]
国际新闻。	[IN:PLAY [SL:CATEGORY 国际]新闻。]
呵呵，背首诗来听。	[IN:DEFAULT 呵呵，背首诗来听。]
搜幕府风云	[IN:QUERY 搜[SL:NAME 幕府风云]]
搜索米聊	[IN:QUERY 搜索[SL:NAME 米聊]]
给我背一首唐诗李白写的	[IN:QUERY 给我背一首[SL:DYNASTY 唐]诗[SL:AUTHOR 李白]写的]
翻译芬兰	[IN:TRANSLATION 翻译[SL:CONTENT 芬兰]]
有没有徐州到洛阳的火车票	[IN:QUERY 有没有[SL:STARTLOC_CITY 徐州]到[SL:ENDLOC_CITY 洛阳]的火车票]
查下李宁公司的股票	[IN:QUERY 查下[SL:NAME 李宁]公司的股票]
帮我翻译一下番茄	[IN:TRANSLATION 帮我翻译一下[SL:CONTENT 番茄]]
糖醋排骨怎么做？好了额，你。	[IN:QUERY [SL:DISHNAME 糖醋排骨]怎么做？好了额，你。]
帮我查一下上一期的大乐透	[IN:NUMBER_QUERY 帮我查一下[SL:RELISSUE 上一期]的[SL:NAME 大乐透]]
请念一首毛泽东诗词。	[IN:QUERY 请念一首[SL:AUTHOR 毛泽东]诗词。]
推理动漫	[IN:QUERY [SL:TAG 推理][SL:CATEGORY 动漫]]
得了灰指甲怎么办呢？	[IN:QUERY 得了[SL:KEYWORD 灰指甲]怎么办呢？]
查询饶雪漫的言情小说	[IN:QUERY 查询[SL:AUTHOR 饶雪漫]的[SL:CATEGORY 言情]小说]
给我搜索唐诗。	[IN:QUERY 给我搜索[SL:DYNASTY 唐]诗。]
播新闻，湖南新闻。	[IN:PLAY 播新闻，[SL:LOCATION_PROVINCE 湖南]新闻。]
如何做煎饼。	[IN:QUERY 如何做[SL:DISHNAME 煎饼]。]
酱油鸡。	[IN:QUERY [SL:DISHNAME 酱油鸡]。]
肉沫茄子，怎么做？	[IN:QUERY [SL:DISHNAME 肉沫茄子]，怎么做？]
查询东方集团的股票	[IN:QUERY 查询[SL:NAME 东方集团]的股票]
大头儿子小头爸爸	[IN:QUERY [SL:NAME 大头儿子小头爸爸]]
查询后天广州到上海的航班	[IN:QUERY 查询[SL:STARTDATE_DATE 后天][SL:STARTLOC_CITY 广州]到[SL:ENDLOC_CITY 上海]的航班]
红烧狮子头怎么做	[IN:QUERY [SL:DISHNAME 红烧狮子头]怎么做]
广州恒大比赛谁赢了。	[IN:QUERY [SL:NAME 广州恒大]比赛谁赢了。]
湖南卫视有什么节目	[IN:QUERY [SL:TVCHANNEL 湖南卫视]有什么节目]
给我查一下最近在播哪些电影	[IN:QUERY 给我查一下最近在播哪些电影]
给爸爸打电话	[IN:DIAL 给[SL:NAME 爸爸]打电话]
找一首歌叫斑马斑马	[IN:SEARCH 找一首歌叫[SL:SONG 斑马斑马]]
贵溪至泉州的火车票	[IN:QUERY [SL:STARTLOC_AREA 贵溪]至[SL:ENDLOC_CITY 泉州]的火车票]
酱茄条做法。	[IN:QUERY [SL:DISHNAME 酱茄条]做法。]
搜索下绿巨人	[IN:QUERY 搜索下[SL:NAME 绿巨人]]
查一下上海到苏州的火车票	[IN:QUERY 查一下[SL:STARTLOC_CITY 上海]到[SL:ENDLOC_CITY 苏州]的火车票]
土豆饼怎么做啊？	[IN:QUERY [SL:DISHNAME 土豆饼]怎么做啊？]
酸菜是怎么做的可以用塑料布。	[IN:QUERY [SL:INGREDIENT 酸菜]是怎么做的可以用塑料布。]
东方台	[IN:PLAY [SL:NAME 东方台]]
来一个灯谜，你。	[IN:QUERY 来一个[SL:CATEGORY 灯谜]，你。]
凯立德	[IN:LAUNCH [SL:NAME 凯立德]]
要看特种兵	[IN:QUERY 要看[SL:NAME 特种兵]]
背将进酒。	[IN:QUERY 背[SL:NAME 将进酒]。]
播放郁可唯的歌	[IN:PLAY 播放[SL:ARTIST 郁可唯]的歌]
武汉理工大学在哪	[IN:POSITION [SL:LOCATION_POI 武汉理工大学]在哪]
she的歌	[IN:PLAY [SL:ARTIST she]的歌]
火车南京到衡水	[IN:QUERY 火车[SL:STARTLOC_CITY 南京]到[SL:ENDLOC_CITY 衡水]]
查七乐彩开奖结果	[IN:NUMBER_QUERY 查[SL:NAME 七乐彩]开奖结果]
帮我查一下宁波到郑州的火车	[IN:QUERY 帮我查一下[SL:STARTLOC_CITY 宁波]到[SL:ENDLOC_CITY 郑州]的火车]
做红烧肉要哪些材料呀！	[IN:QUERY 做[SL:DISHNAME 红烧肉]要哪些材料呀！]
正者无敌	[IN:QUERY [SL:NAME 正者无敌]]
肾炎需要注意什么？	[IN:QUERY [SL:KEYWORD 肾炎]需要注意什么？]
完毕用英文怎么说	[IN:TRANSLATION [SL:CONTENT 完毕]用[SL:TARGET 英文]怎么说]
东方卫视高清频道	[IN:PLAY [SL:NAME 东方卫视][SL:RESOLUTION 高清]频道]
我要听那首最美的时光	[IN:PLAY 我要听那首[SL:SONG 最美的时光]]
来首唐诗小池	[IN:QUERY 来首[SL:DYNASTY 唐]诗[SL:NAME 小池]]
找一下非诚勿扰娱乐节目	[IN:QUERY 找一下[SL:NAME 非诚勿扰][SL:TAG 娱乐][SL:CATEGORY 节目]]
发信息给许路雨	[IN:SEND 发信息给[SL:NAME 许路雨]]
不是我是说我给你猜个谜语吧！	[IN:QUERY 不是我是说我给你猜个[SL:CATEGORY 谜语]吧！]
川崎玫瑰的制作方法	[IN:QUERY 川崎[SL:INGREDIENT 玫瑰]的制作方法]
帮我查一下可乐鸡翅怎么做？	[IN:QUERY 帮我查一下[SL:DISHNAME 可乐鸡翅]怎么做？]
我要看综艺	[IN:QUERY 我要看[SL:TAG 综艺]]
打开qq浏览器	[IN:LAUNCH 打开[SL:NAME qq浏览器]]
学而不厌，下一句是什么？	[IN:QUERY [SL:KEYWORD 学而不厌]，[SL:QUERYFIELD 下一句]是什么？]
给杨燕姐发短信	[IN:SEND 给[SL:NAME 杨燕姐]发短信]
给肥老发信息	[IN:SEND 给[SL:NAME 肥老]发信息]
把孟蕾的电话发给陈姬	[IN:SENDCONTACTS 把[SL:NAME 孟蕾]的电话发给[SL:RECEIVER 陈姬]]
呼叫琳琳	[IN:DIAL 呼叫[SL:NAME 琳琳]]
给李光发短信	[IN:SEND 给[SL:NAME 李光]发短信]
添加一条通讯录姓名张守刚号码是13811725158	[IN:CREATE 添加一条通讯录姓名[SL:NAME 张守刚]号码是[SL:CODE 13811725158]]
面包的配方。	[IN:QUERY [SL:DISHNAME 面包]的配方。]
炸馒头片	[IN:QUERY [SL:DISHNAME 炸馒头片]]
上一期15选5的中奖号码是多少？	[IN:NUMBER_QUERY [SL:RELISSUE 上一期][SL:NAME 15选5]的中奖号码是多少？]
帮我查一下合肥市三孝口在哪里	[IN:POSITION 帮我查一下[SL:LOCATION_CITY 合肥]市[SL:LOCATION_POI 三孝口]在哪里]
拨打陈艾电话	[IN:DIAL 拨打[SL:NAME 陈艾]电话]
给高兴打电话	[IN:DIAL 给[SL:NAME 高兴]打电话]
红烧肉的做法，a。	[IN:QUERY [SL:DISHNAME 红烧肉]的做法，a。]
鸽子，怎么做最好吃？	[IN:QUERY [SL:INGREDIENT 鸽子]，怎么做最好吃？]
打开搜狐微博	[IN:LAUNCH 打开[SL:NAME 搜狐微博]]
呼叫王希	[IN:DIAL 呼叫[SL:NAME 王希]]
后天从深圳到成都的航班	[IN:QUERY [SL:STARTDATE_DATE 后天]从[SL:STARTLOC_CITY 深圳]到[SL:ENDLOC_CITY 成都]的航班]
现在最好看的电影。	[IN:QUERY [SL:DATETIME_DATE 现在]最好看的电影。]
翻译共产党员	[IN:TRANSLATION 翻译[SL:CONTENT 共产党员]]
查询中国石化的股价	[IN:QUERY 查询[SL:NAME 中国石化]的股价]
超级战舰电影	[IN:QUERY [SL:NAME 超级战舰][SL:CATEGORY 电影]]
读新闻听。	[IN:PLAY 读新闻听。]
